datetime,solar_irradiance,ambient_temperature,relative_humidity,uv_index,wind_speed,power
2018-05-01 19:00:00,0.0,30.81,,0.0,0.675,0.0
2018-05-01 20:00:00,0.0,30.445,,0.0,0.63,0.0
2018-05-01 21:00:00,0.0,29.925,,0.0,2.25,0.0
2018-05-01 22:00:00,0.0,29.42,,0.0,1.81,0.0
2018-05-01 23:00:00,0.0,29.0,,0.0,0.985,0.0
2018-05-02 00:00:00,0.0,25.22,,0.0,1.515,0.0
2018-05-02 01:00:00,0.0,24.855,,0.0,1.49,0.0
2018-05-02 02:00:00,0.0,24.35,,0.0,1.445,0.0
2018-05-02 03:00:00,0.0,23.62,,0.0,1.61,0.0
2018-05-02 04:00:00,0.0,23.14,,0.0,0.965,0.0
2018-05-02 05:00:00,0.0,22.93,,0.0,0.7,0.0
2018-05-02 06:00:00,1.55,22.725,,0.0,1.74,0.581003
2018-05-02 07:00:00,61.0,23.218,,0.3,2.2,1.73007
2018-05-02 08:00:00,181.36,24.36,,3.65,3.318,2.311197966
2018-05-02 09:00:00,339.65,26.595,,11.15,3.515,2.335929
2018-05-02 10:00:00,560.29,28.19,,21.35,3.401,2.360328814
2018-05-02 11:00:00,692.24,28.92,,32.65,5.817,2.407706441
2018-05-02 12:00:00,734.6,29.775,,38.6,6.33,2.434104
2018-05-02 13:00:00,654.39,31.0,,37.25,4.656,2.441389831
2018-05-02 14:00:00,611.25,31.434,,28.45,5.664,1.215725
2018-05-02 15:00:00,456.4,31.82,,15.5,6.717,2.073861724
2018-05-02 16:00:00,237.2,30.89,,5.5,4.772,2.007043729
2018-05-02 17:00:00,57.2,27.935,,0.65,5.137,2.353736
2018-05-02 18:00:00,3.65,27.135,,0.0,4.18,2.359880339
2018-05-02 19:00:00,0.0,26.625,,0.0,4.195,0.54753661
2018-05-02 20:00:00,0.0,26.3,,0.0,4.375,0.31670339
2018-05-02 21:00:00,0.0,26.02,,0.0,3.56,0.0
2018-05-02 22:00:00,0.0,25.87,,0.0,4.76,0.0
2018-05-02 23:00:00,0.0,25.64,,0.0,3.571,0.0
2018-05-03 00:00:00,0.0,28.39,63.89166667,0.0,1.719,0.0
2018-05-03 01:00:00,0.0,28.185,64.88666667,0.0,1.355,0.0
2018-05-03 02:00:00,0.0,27.97,65.84333333,0.0,1.193,0.0
2018-05-03 03:00:00,0.0,27.77,66.84333333,0.0,0.932,0.0
2018-05-03 04:00:00,0.0,27.575,67.84333333,0.0,0.48,0.0
2018-05-03 05:00:00,0.0,27.465,68.60666667,0.0,2.15,0.0
2018-05-03 06:00:00,8.45,27.504,69.20133333,0.0,2.3,0.662238
2018-05-03 07:00:00,129.35,28.595,69.25833333,1.95,4.161,1.746676271
2018-05-03 08:00:00,271.15,29.4,68.61166667,9.32,5.894,1.811777
2018-05-03 09:00:00,545.45,31.16,65.53833333,27.5,5.447,2.365208276
2018-05-03 10:00:00,699.7,32.321,62.194,53.71,7.254,2.389466
2018-05-03 11:00:00,618.46,32.5,59.99166667,56.62,4.838,2.2549
2018-05-03 12:00:00,674.8,33.202,58.58666667,71.81,6.091,2.351106207
2018-05-03 13:00:00,729.05,34.145,57.11166667,65.01,5.08,2.284879
2018-05-03 14:00:00,708.55,34.89,54.965,52.94,6.052,2.362435
2018-05-03 15:00:00,560.95,36.18,,31.15,5.548,2.345044068
2018-05-03 16:00:00,355.3,35.315,,12.5,7.096,1.590709
2018-05-03 17:00:00,118.5,33.335,,2.3,5.956,0.0
2018-05-03 18:00:00,8.17,30.73,54.22833333,0.0,7.469,0.300324
2018-05-03 19:00:00,0.0,29.756,57.13166667,0.0,5.898,2.270227119
2018-05-03 20:00:00,0.0,29.47,59.61166667,0.0,6.608,2.363262
2018-05-03 21:00:00,0.0,29.229,61.37166667,0.0,4.762,2.128186
2018-05-03 22:00:00,0.0,28.955,63.38333333,0.0,8.701,0.0
2018-05-03 23:00:00,0.0,28.84,64.92866667,0.0,6.531,0.0
2018-05-04 00:00:00,0.0,28.585,67.06666667,0.0,1.285,0.0
2018-05-04 01:00:00,0.0,28.42,67.54666667,0.0,0.68,0.0
2018-05-04 02:00:00,0.0,28.365,67.44833333,0.0,0.68,0.0
2018-05-04 03:00:00,0.0,28.42,67.47333333,0.0,0.525,0.0
2018-05-04 04:00:00,0.0,28.018,67.43166667,0.0,1.035,0.0
2018-05-04 05:00:00,0.0,27.74,67.32666667,0.0,1.125,0.0
2018-05-04 06:00:00,35.98,28.465,68.16466667,0.0,2.215,0.581601
2018-05-04 07:00:00,97.7,28.87,68.445,2.1,3.873,1.194064211
2018-05-04 08:00:00,167.9,29.865,68.75166667,8.58,2.428,1.962073
2018-05-04 09:00:00,220.55,30.655,68.15,10.9,3.86,2.349109831
2018-05-04 10:00:00,733.5,32.6,66.64333333,47.23,5.15,2.406376271
2018-05-04 11:00:00,762.47,34.841,62.815,63.94,5.902,2.447770169
2018-05-04 12:00:00,828.0,37.125,58.94666667,71.15,5.903,2.483002
2018-05-04 13:00:00,794.9,37.899,55.32833333,64.19,5.374,1.694797
2018-05-04 14:00:00,700.5,37.54,,46.09,7.383,0.987463729
2018-05-04 15:00:00,486.23,36.46,,25.25,7.64,1.261046
2018-05-04 16:00:00,199.25,33.44,,8.35,5.478,1.309423
2018-05-04 17:00:00,70.5,31.075,54.74833333,1.2,6.715,0.789711
2018-05-04 18:00:00,6.75,29.955,58.23766667,0.0,6.325,0.579578
2018-05-04 19:00:00,0.0,29.605,60.7,0.0,6.129,0.0
2018-05-04 20:00:00,0.0,29.48,61.8,0.0,6.333,0.0
2018-05-04 21:00:00,0.0,29.5,62.26266667,0.0,5.962,0.0
2018-05-04 22:00:00,0.0,29.385,62.79,0.0,5.38,0.0
2018-05-04 23:00:00,0.0,28.455,63.09166667,0.0,5.832,0.0
2018-05-05 00:00:00,0.0,29.105,66.26,0.0,1.62,0.0
2018-05-05 01:00:00,0.0,26.29,66.11333333,0.0,1.57,0.0
2018-05-05 02:00:00,0.0,26.17,67.09833333,0.0,1.13,0.0
2018-05-05 03:00:00,0.0,26.44,67.313,0.0,0.995,0.0
2018-05-05 04:00:00,0.0,26.565,67.47333333,0.0,0.0,0.0
2018-05-05 05:00:00,0.0,26.861,67.78666667,0.0,0.54,0.0
2018-05-05 06:00:00,27.2,27.19,68.245,0.15,0.54,0.0
2018-05-05 07:00:00,103.18,27.915,68.715,4.12,1.37,0.0
2018-05-05 08:00:00,440.4,29.67,68.178,19.95,2.465,0.0
2018-05-05 09:00:00,394.2,31.505,66.60833333,22.97,2.526,0.0
2018-05-05 10:00:00,282.35,32.455,65.78666667,24.16,1.855,0.0
2018-05-05 11:00:00,606.05,34.942,62.80833333,57.18,4.167,0.0
2018-05-05 12:00:00,477.23,35.895,59.44166667,51.29,4.356,0.0
2018-05-05 13:00:00,309.51,35.782,57.78666667,42.27,3.247,0.0
2018-05-05 14:00:00,571.34,34.927,57.50666667,40.38,4.956,0.0
2018-05-05 15:00:00,427.3,34.884,57.39,21.8,4.173,0.0
2018-05-05 16:00:00,311.35,35.033,57.11,13.35,5.638,0.0
2018-05-05 17:00:00,99.9,32.5,56.93,2.55,4.852,0.0
2018-05-05 18:00:00,12.45,30.99,57.00833333,0.0,4.707,0.0
2018-05-05 19:00:00,0.0,30.145,58.84,0.0,4.569,0.0
2018-05-05 20:00:00,0.0,29.88,61.615,0.0,5.029,0.0
2018-05-05 21:00:00,0.0,29.875,63.115,0.0,5.315,0.0
2018-05-05 22:00:00,0.0,29.75,63.27833333,0.0,4.697,0.0
2018-05-05 23:00:00,0.0,29.595,63.89,0.0,3.25,0.0
2018-05-06 00:00:00,0.0,23.5,59.43833333,0.0,0.71,0.0
2018-05-06 01:00:00,0.0,23.5,58.88,0.0,0.69,0.0
2018-05-06 02:00:00,0.0,23.5,58.05,0.0,1.07,0.0
2018-05-06 03:00:00,0.0,23.5,58.20166667,0.0,0.285,0.0
2018-05-06 04:00:00,0.0,23.5,58.97166667,0.0,0.575,0.0
2018-05-06 05:00:00,0.3,23.5,59.705,0.0,2.08,0.0
2018-05-06 06:00:00,43.73,23.5,59.995,0.55,0.78,0.0
2018-05-06 07:00:00,289.5,23.5,59.52466667,7.6,2.21,0.0
2018-05-06 08:00:00,490.75,23.5,58.12,22.75,4.49,0.0
2018-05-06 09:00:00,641.43,23.5,56.47833333,44.87,4.333,0.0
2018-05-06 10:00:00,649.47,23.5,54.68666667,59.98,4.281,0.0
2018-05-06 11:00:00,614.33,23.5,53.40333333,67.78,4.456,0.0
2018-05-06 12:00:00,963.11,23.5,,78.5,5.918,0.0
2018-05-06 13:00:00,811.87,23.5,,76.69,5.951,0.0
2018-05-06 14:00:00,710.8,23.5,,57.58,6.467,0.0
2018-05-06 15:00:00,365.45,23.5,,24.53,6.827,0.0
2018-05-06 16:00:00,268.42,23.5,,12.65,5.812,0.0
2018-05-06 17:00:00,109.35,23.5,53.46666667,3.0,6.76,0.0
2018-05-06 18:00:00,19.15,23.5,54.647,0.0,5.498,0.0
2018-05-06 19:00:00,0.0,23.5,54.87166667,0.0,2.14,0.0
2018-05-06 20:00:00,0.0,23.5,55.16166667,0.0,1.285,0.0
2018-05-06 21:00:00,0.0,23.5,54.54833333,0.0,1.18,0.0
2018-05-06 22:00:00,0.0,23.5,55.265,0.0,2.185,0.0
2018-05-06 23:00:00,0.0,23.5,56.63666667,0.0,3.46,0.0
2018-05-10 00:00:00,0.49,24.82,67.06,0.49,0.23,0.0
2018-05-10 01:00:00,0.49,25.575,67.06,0.49,0.57,0.0
2018-05-10 02:00:00,0.49,25.785,67.06,0.49,0.855,0.0
2018-05-10 03:00:00,0.49,25.615,67.06,0.49,1.2,0.0
2018-05-10 04:00:00,0.49,24.55,67.06,0.49,2.075,0.0
2018-05-10 05:00:00,0.49,24.425,67.06,0.49,1.3565,0.0
2018-05-10 06:00:00,0.49,24.955,67.06,0.49,1.64,1.10246
2018-05-10 07:00:00,0.49,25.845,67.06,0.49,2.225,1.688641017
2018-05-10 08:00:00,0.49,27.445,67.06,0.49,3.99,1.28674
2018-05-10 09:00:00,0.49,28.515,67.06,0.49,6.285,1.214301
2018-05-10 10:00:00,0.49,30.37,67.06,0.49,6.83,1.254593
2018-05-10 11:00:00,0.49,31.125,67.06,0.49,7.26,1.17223
2018-05-10 12:00:00,0.49,31.0435,67.06,0.49,3.8165,1.388081
2018-05-10 13:00:00,0.49,31.58,67.06,0.49,5.98,1.193764
2018-05-10 14:00:00,0.49,32.11,67.06,0.49,4.535,0.948427
2018-05-10 15:00:00,0.49,32.24,67.06,0.49,5.265,0.998021
2018-05-10 16:00:00,0.49,31.325,67.06,0.49,3.95,0.808859
2018-05-10 17:00:00,25.1245,28.85,69.74266667,0.1745,4.865,2.31721
2018-05-10 18:00:00,1.9,26.915,70.20366667,0.0,3.72,2.43407
2018-05-10 19:00:00,0.75,27.25,70.50066667,0.0,1.255,2.431107
2018-05-10 20:00:00,0.7,27.54,70.865,0.0,0.61,1.809565424
2018-05-10 21:00:00,0.6,27.615,71.2415,0.0,0.44,0.0
2018-05-10 22:00:00,0.15,25.455,71.62533333,0.0,8.685,0.0
2018-05-10 23:00:00,0.0,24.895,72.01616667,0.0,0.235,0.0
2018-05-11 00:00:00,0.05,29.455,,0.0,1.11,0.0
2018-05-11 01:00:00,0.0,29.17,,0.0,1.595,0.0
2018-05-11 02:00:00,0.0,28.575,,0.0,1.74,0.0
2018-05-11 03:00:00,0.0,27.995,,0.0,1.48,0.0
2018-05-11 04:00:00,0.0,27.575,,0.0,3.04,0.0
2018-05-11 05:00:00,1.45,27.28,53.36383333,0.0,0.925,0.0
2018-05-11 06:00:00,30.5,27.175,53.76383333,0.0,1.075,1.065574
2018-05-11 07:00:00,125.6335,27.74,54.11633333,3.3,1.575,2.166967119
2018-05-11 08:00:00,417.7,30.55,54.3055,13.9,1.47,2.330218966
2018-05-11 09:00:00,594.35,33.035,54.45,30.25,0.825,2.370791
2018-05-11 10:00:00,696.3,33.335,53.80533333,44.25,1.485,2.405897
2018-05-11 11:00:00,757.883,34.07,,53.25,2.005,2.306805763
2018-05-11 12:00:00,752.75,34.445,,53.8,1.595,1.058111
2018-05-11 13:00:00,528.45,34.3235,,40.2385,2.25,1.250963
2018-05-11 14:00:00,527.95,33.945,,23.5,2.66,1.336717
2018-05-11 15:00:00,318.1665,33.25,,9.9,2.665,1.441216552
2018-05-11 16:00:00,128.6165,32.86,,2.55,2.605,1.099969831
2018-05-11 17:00:00,31.3,32.285,,0.05,2.51,2.186273
2018-05-11 18:00:00,0.3,31.745,,0.0,1.62,2.262531
2018-05-11 19:00:00,1.15,31.28,,0.0,3.24,2.252168
2018-05-11 20:00:00,0.894736842,30.97894737,,0.0,1.615789474,1.420922
2018-05-11 21:00:00,1.9,30.615,,0.0,1.87,0.0
2018-05-11 22:00:00,1.05,30.22,,0.0,1.71,0.0
2018-05-11 23:00:00,1.6,29.93,,0.0,1.825,0.0
2018-05-12 00:00:00,0.15,31.39,54.797,0.0,1.095,0.0
2018-05-12 01:00:00,0.0,30.85,55.02035088,0.0,0.5,0.0
2018-05-12 02:00:00,0.0,30.365,55.2735,0.0,0.245,0.0
2018-05-12 03:00:00,0.0,30.055,55.445,0.0,0.255,0.0
2018-05-12 04:00:00,0.0,29.515,55.72964912,0.0,0.578,0.0
2018-05-12 05:00:00,5.55,29.03,56.00183333,0.15,2.045,0.0
2018-05-12 06:00:00,16.05,28.815,56.36933333,0.0,4.24,0.0
2018-05-12 07:00:00,122.3,29.45,56.70866667,1.85,5.7,0.0
2018-05-12 08:00:00,347.1,31.515,57.00083333,10.15,4.425,0.0
2018-05-12 09:00:00,516.7,32.77,57.1425,24.35,5.64,0.0
2018-05-12 10:00:00,647.9,33.94,57.3675,40.2,4.975,0.0
2018-05-12 11:00:00,651.6165,34.115,57.50316667,47.574,6.625,0.0
2018-05-12 12:00:00,722.2,34.57,57.588,51.1595,6.58,0.0
2018-05-12 13:00:00,449.1,34.49,57.5985,34.7665,5.805,0.0
2018-05-12 14:00:00,452.75,34.67,57.61166667,26.578,5.31,0.0
2018-05-12 15:00:00,315.0,34.49,57.539,12.3,4.965,0.0
2018-05-12 16:00:00,152.4,33.79,57.44666667,3.8,6.36,0.0
2018-05-12 17:00:00,40.25,33.215,57.2855,0.1,5.16,0.0
2018-05-12 18:00:00,3.7,32.78,57.12916667,0.0,3.985,0.0
2018-05-12 19:00:00,4.15,32.525,57.12266667,0.05,2.93,0.0
2018-05-12 20:00:00,4.55,32.0415,57.07266667,0.0,5.985,0.0
2018-05-12 21:00:00,4.95,31.11,56.99483333,0.0,4.98,0.0
2018-05-12 22:00:00,5.05,30.41,57.12533333,0.0,5.595,0.0
2018-05-12 23:00:00,4.05,30.06,57.48933333,0.0,5.42,0.0
2018-05-13 00:00:00,0.0,29.03,60.44333333,0.0,2.0,0.0
2018-05-13 01:00:00,0.0,28.62,61.17833333,0.0,0.62,0.0
2018-05-13 02:00:00,0.0,28.46,62.73,0.0,0.348,0.0
2018-05-13 03:00:00,0.0,28.005,63.42833333,0.0,0.625,0.0
2018-05-13 04:00:00,0.0,27.495,61.99,0.0,1.381,0.0
2018-05-13 05:00:00,0.8,27.11,62.235,0.0,2.615,0.0
2018-05-13 06:00:00,55.45,27.945,62.65333333,0.3,1.02,0.0
2018-05-13 07:00:00,277.75,29.41,62.265,6.65,2.755,0.0
2018-05-13 08:00:00,508.35,32.36,61.83333333,20.97,2.88,0.0
2018-05-13 09:00:00,676.11,33.56,60.98166667,39.08,4.901,0.0
2018-05-13 10:00:00,883.02,36.139,57.77166667,58.0,5.332,0.0
2018-05-13 11:00:00,467.5,36.005,55.86233333,34.84,3.545,0.0
2018-05-13 12:00:00,288.12,34.843,55.82833333,24.19,5.257,0.0
2018-05-13 13:00:00,112.7,32.805,56.16833333,9.4,5.612,0.0
2018-05-13 14:00:00,66.27,29.455,57.32166667,4.35,3.857,0.0
2018-05-13 15:00:00,180.5,33.065,58.066,13.17,0.21,0.0
2018-05-13 16:00:00,141.0,33.71,58.245,7.45,3.145,0.0
2018-05-13 17:00:00,72.35,32.645,56.28333333,1.9,4.16,0.0
2018-05-13 18:00:00,10.75,31.66,55.16,0.0,4.498,0.0
2018-05-13 19:00:00,0.0,30.98,56.215,0.0,4.185,0.0
2018-05-13 20:00:00,0.0,30.71,57.99333333,0.0,5.089,0.0
2018-05-13 21:00:00,0.0,30.395,59.65666667,0.0,5.504,0.0
2018-05-13 22:00:00,0.0,30.105,61.16166667,0.0,4.01,0.0
2018-05-13 23:00:00,0.0,29.84,62.755,0.0,3.044,0.0
2018-05-14 00:00:00,0.0,29.35,63.54733333,0.0,1.755,0.0
2018-05-14 01:00:00,0.0,28.728,62.83333333,0.0,1.095,0.0
2018-05-14 02:00:00,0.0,28.53,62.52833333,0.0,0.24,0.0
2018-05-14 03:00:00,0.0,28.035,62.96166667,0.0,0.89,0.0
2018-05-14 04:00:00,0.0,27.39,63.555,0.0,1.285,0.0
2018-05-14 05:00:00,0.3,27.34,62.43666667,0.0,3.28,0.0
2018-05-14 06:00:00,74.85,27.52,61.96,0.5,4.415,0.0
2018-05-14 07:00:00,243.38,28.405,61.46,6.5,5.472,0.0
2018-05-14 08:00:00,488.35,30.37,60.71,20.66,5.041,0.0
2018-05-14 09:00:00,631.05,32.895,60.485,38.03,4.215,0.0
2018-05-14 10:00:00,728.81,35.83,58.48033333,55.91,2.74,0.0
2018-05-14 11:00:00,954.9,39.265,54.52666667,66.0,4.308,0.0
2018-05-14 12:00:00,286.6,35.432,,22.55,4.456,0.0
2018-05-14 13:00:00,152.12,30.305,54.99666667,10.3,6.043,0.0
2018-05-14 14:00:00,362.9,32.183,56.03,23.05,4.29,0.0
2018-05-14 15:00:00,227.75,29.25,56.832,13.95,5.649,0.0
2018-05-14 16:00:00,153.05,31.75,57.00333333,7.95,0.58,0.0
2018-05-14 17:00:00,133.2,33.0,56.15166667,2.5,1.412,0.0
2018-05-14 18:00:00,17.6,29.595,56.19666667,0.0,6.43,0.0
2018-05-14 19:00:00,0.0,25.775,61.32833333,0.0,5.348,0.0
2018-05-14 20:00:00,0.0,26.67,62.54166667,0.0,3.663,0.0
2018-05-14 21:00:00,0.0,27.06,62.85333333,0.0,1.005,0.0
2018-05-14 22:00:00,0.0,27.69,62.16666667,0.0,2.259,0.0
2018-05-14 23:00:00,0.0,27.555,61.55666667,0.0,2.98,0.0
2018-05-15 00:00:00,0.0,26.934,62.89,0.0,1.88,0.0
2018-05-15 01:00:00,0.0,26.86,64.36333333,0.0,0.634,0.0
2018-05-15 02:00:00,0.0,27.015,64.65333333,0.0,0.575,0.0
2018-05-15 03:00:00,0.0,27.435,64.13166667,0.0,0.645,0.0
2018-05-15 04:00:00,0.0,27.15,63.86,0.0,0.4,0.0
2018-05-15 05:00:00,2.2,27.095,64.31,0.0,3.75,0.0
2018-05-15 06:00:00,75.31,27.73,65.05666667,0.45,3.387,0.714139
2018-05-15 07:00:00,272.15,29.87,65.66166667,6.15,3.646,1.742442
2018-05-15 08:00:00,482.98,31.735,65.34166667,19.8,3.747,1.531062
2018-05-15 09:00:00,525.78,33.455,64.27666667,29.36,4.287,1.297789831
2018-05-15 10:00:00,567.1,34.355,62.23333333,39.07,4.766,1.090745
2018-05-15 11:00:00,391.25,35.565,58.89333333,33.45,5.371,1.117835593
2018-05-15 12:00:00,313.55,34.315,57.80666667,22.66,6.321,1.216221356
2018-05-15 13:00:00,76.0,29.895,58.46333333,5.45,5.637,1.257971
2018-05-15 14:00:00,148.9,27.235,59.135,9.95,3.868,1.154468
2018-05-15 15:00:00,276.59,31.635,59.935,15.8,2.67,1.239871
2018-05-15 16:00:00,255.45,33.769,60.20333333,10.3,3.77,1.492384
2018-05-15 17:00:00,122.85,32.465,60.17166667,2.2,5.18,2.420269831
2018-05-15 18:00:00,16.0,30.74,61.36333333,0.0,5.437,2.081502
2018-05-15 19:00:00,0.0,30.01,62.86833333,0.0,4.693,2.155429
2018-05-15 20:00:00,0.0,29.755,63.29833333,0.0,3.875,1.991921
2018-05-15 21:00:00,0.0,29.705,64.28833333,0.0,4.335,1.106971525
2018-05-15 22:00:00,0.0,29.67,64.965,0.0,4.194,0.0
2018-05-15 23:00:00,0.0,29.615,65.604,0.0,4.557,0.0
2018-05-16 00:00:00,0.0,29.413,66.14233333,0.0,1.3,0.0
2018-05-16 01:00:00,0.0,29.315,66.53166667,0.0,1.47,0.0
2018-05-16 02:00:00,0.0,29.155,67.02333333,0.0,0.85,0.0
2018-05-16 03:00:00,0.0,29.13,67.18766667,0.0,1.315,0.0
2018-05-16 04:00:00,0.0,28.96,67.42666667,0.0,0.66,0.0
2018-05-16 05:00:00,0.7,28.405,68.74333333,0.0,2.722,0.0
2018-05-16 06:00:00,86.9,28.155,69.53833333,0.45,3.52,0.874711034
2018-05-16 07:00:00,276.3,30.025,69.195,6.1,1.63,1.588927
2018-05-16 08:00:00,469.18,31.96,67.145,20.96,5.396,1.291533559
2018-05-16 09:00:00,712.41,33.965,62.11,43.1,6.54,1.645852881
2018-05-16 10:00:00,828.56,34.925,56.97833333,65.91,4.331,1.818962069
2018-05-16 11:00:00,914.02,37.584,,81.04,5.613,1.87999
2018-05-16 12:00:00,925.75,39.564,,84.49,4.634,1.539942414
2018-05-16 13:00:00,871.21,39.862,,74.4,5.664,1.137501
2018-05-16 14:00:00,760.0,39.697,,55.15,6.57,0.866637
2018-05-16 15:00:00,592.9,38.73,,32.43,6.982,1.090415593
2018-05-16 16:00:00,197.55,34.899,,12.1,7.065,1.05413
2018-05-16 17:00:00,47.56,32.925,,2.3,5.901,1.134478983
2018-05-16 18:00:00,22.8,32.095,,0.0,6.165,0.965619
2018-05-16 19:00:00,0.0,31.14,,0.0,5.818,1.648886
2018-05-16 20:00:00,0.0,30.8,53.85666667,0.0,3.94,2.419283
2018-05-16 21:00:00,0.0,30.675,55.75333333,0.0,6.244,0.055267
2018-05-16 22:00:00,0.0,30.465,57.315,0.0,6.037,0.0
2018-05-16 23:00:00,0.0,30.205,59.30333333,0.0,5.92,0.0
2018-05-17 00:00:00,0.0,30.045,60.54333333,0.0,1.785,0.0
2018-05-17 01:00:00,0.0,29.88,61.53166667,0.0,1.145,0.0
2018-05-17 02:00:00,0.0,29.73,62.285,0.0,1.8,0.0
2018-05-17 03:00:00,0.0,29.63,63.08333333,0.0,1.735,0.0
2018-05-17 04:00:00,0.0,29.69,63.47333333,0.0,1.59,0.0
2018-05-17 05:00:00,0.8,29.59,63.88333333,0.0,4.827,0.0
2018-05-17 06:00:00,78.3,29.985,64.35,0.5,6.371,1.031141
2018-05-17 07:00:00,187.97,30.855,64.92833333,4.25,6.596,2.293168475
2018-05-17 08:00:00,362.6,29.23,65.91666667,17.2,5.113,0.824991
2018-05-17 09:00:00,602.96,33.395,63.855,38.85,5.947,1.20542
2018-05-17 10:00:00,882.95,34.405,59.57166667,65.89,9.155,0.971897
2018-05-17 11:00:00,839.76,36.152,55.67833333,79.72,4.856,1.07818
2018-05-17 12:00:00,724.34,36.859,,67.41,4.831,0.750058
2018-05-17 13:00:00,784.46,39.015,,72.72,6.305,0.930484
2018-05-17 14:00:00,767.25,39.518,,53.78,5.468,1.165368814
2018-05-17 15:00:00,579.55,39.584,,30.75,5.861,1.04655
2018-05-17 16:00:00,198.45,35.641,,11.3,5.415,0.864987
2018-05-17 17:00:00,57.65,33.705,,2.12,4.449,0.919742
2018-05-17 18:00:00,9.45,32.32,,0.0,6.141,0.788473
2018-05-17 19:00:00,0.0,31.545,,0.0,4.674,0.770815
2018-05-17 20:00:00,0.0,31.095,53.925,0.0,4.631,0.606304068
2018-05-17 21:00:00,0.0,30.849,56.50666667,0.0,6.26,0.0
2018-05-17 22:00:00,0.0,30.595,59.139,0.0,5.64,0.0
2018-05-17 23:00:00,0.0,30.395,60.22,0.0,5.067,0.0
2018-05-18 00:00:00,0.0,30.325,60.84833333,0.0,2.066,0.0
2018-05-18 01:00:00,0.0,29.86,59.54333333,0.0,1.51,0.0
2018-05-18 02:00:00,0.0,29.235,59.78333333,0.0,0.7,0.0
2018-05-18 03:00:00,0.0,29.175,62.28666667,0.0,0.67,0.0
2018-05-18 04:00:00,0.0,29.145,62.74,0.0,1.175,0.0
2018-05-18 05:00:00,0.85,29.06,61.25666667,0.0,2.755,0.0
2018-05-18 06:00:00,112.8,28.575,62.00833333,0.25,3.239,0.689933898
2018-05-18 07:00:00,118.75,29.475,63.71033333,3.4,1.075,1.554472881
2018-05-18 08:00:00,372.66,31.99,64.40666667,17.4,2.91,0.835427797
2018-05-18 09:00:00,346.44,32.905,63.13166667,21.15,4.591,0.957271525
2018-05-18 10:00:00,114.85,25.515,64.58333333,14.25,2.639,0.799024068
2018-05-18 11:00:00,360.8,31.08,66.47333333,33.65,3.574,0.789881
2018-05-18 12:00:00,203.16,30.936,65.49,18.87,5.55,1.013108
2018-05-18 13:00:00,548.55,36.485,64.29333333,44.28,2.905,2.007157
2018-05-18 14:00:00,399.57,35.218,61.94833333,29.45,4.133,2.342822034
2018-05-18 15:00:00,351.35,36.109,60.30966667,22.0,4.064,2.094587586
2018-05-18 16:00:00,272.4,35.44,57.23333333,12.82,5.323,2.494164
2018-05-18 17:00:00,97.4,33.18,56.44833333,2.9,5.667,2.472345
2018-05-18 18:00:00,16.01,31.45,57.96,0.0,4.52,1.486616
2018-05-18 19:00:00,0.0,30.715,60.325,0.0,5.455,0.0
2018-05-18 20:00:00,0.0,30.565,62.23066667,0.0,4.716,0.0
2018-05-18 21:00:00,0.0,30.695,63.13833333,0.0,3.675,0.0
2018-05-18 22:00:00,0.0,29.86,63.59333333,0.0,2.902,0.0
2018-05-18 23:00:00,0.0,24.003,63.21333333,0.0,4.515,0.0
2018-05-19 00:00:00,0.0,25.236,65.10666667,0.0,0.795,0.0
2018-05-19 01:00:00,0.0,26.899,64.76,0.0,1.015,0.0
2018-05-19 02:00:00,0.0,26.875,64.22166667,0.0,0.645,0.0
2018-05-19 03:00:00,0.0,26.665,65.01,0.0,0.505,0.0
2018-05-19 04:00:00,0.0,26.96,66.48833333,0.0,0.505,0.0
2018-05-19 05:00:00,0.2,26.861,67.71133333,0.0,0.68,0.0
2018-05-19 06:00:00,81.05,27.312,68.54333333,0.6,2.88,0.0
2018-05-19 07:00:00,248.05,27.919,68.01833333,6.0,2.43,0.0
2018-05-19 08:00:00,508.9,26.926,67.01466667,21.6,3.245,0.0
2018-05-19 09:00:00,556.7,25.3,65.64,31.55,3.682,0.0
2018-05-19 10:00:00,48.95,24.988,66.69333333,4.3,4.509,0.0
2018-05-19 11:00:00,290.13,28.751,68.03333333,27.1,2.21,0.0
2018-05-19 12:00:00,959.5,36.894,64.45833333,81.37,3.01,0.0
2018-05-19 13:00:00,726.75,36.666,59.205,61.07,3.343,0.0
2018-05-19 14:00:00,320.3,35.113,56.59833333,29.23,4.754,0.0
2018-05-19 15:00:00,275.05,35.295,56.20166667,17.45,2.63,0.0
2018-05-19 16:00:00,256.23,35.461,55.115,10.37,4.03,0.0
2018-05-19 17:00:00,63.41,33.727,54.51533333,2.15,3.534,0.0
2018-05-19 18:00:00,10.7,30.923,55.04333333,0.0,3.752,0.0
2018-05-19 19:00:00,0.0,30.9,55.94333333,0.0,3.99,0.0
2018-05-19 20:00:00,0.0,30.9,57.12166667,0.0,3.305,0.0
2018-05-19 21:00:00,0.0,30.9,58.5,0.0,4.309,0.0
2018-05-19 22:00:00,0.0,30.61,59.87333333,0.0,3.734,0.0
2018-05-19 23:00:00,0.0,30.255,60.80333333,0.0,3.515,0.0
2018-05-20 00:00:00,0.0,30.01,61.82333333,0.0,0.925,0.0
2018-05-20 01:00:00,0.0,29.325,61.94333333,0.0,0.585,0.0
